report_code,report_date,fight_id,fight_name,encounter_id,fight_result,duration_seconds,fight_start_timestamp,difficulty,raid_size,player_name,player_id,warcraft_logs_source_id,class,spec,role,item_level,damage_done,damage_done_reduced,damage_per_second,damage_active_time_seconds,damage_active_time_percent,damage_taken,damage_taken_reduced,damage_taken_per_second,damage_taken_active_time_seconds,healing_done,healing_done_reduced,healing_per_second,overhealing,healing_active_time_seconds,healing_received,healing_received_reduced,healing_received_per_second,cast_count,casts_per_minute,death_count,interrupt_count,dispel_count,attempt_number,active_time_ms,active_time_seconds,active_time_percent,player_count
mYdNtv2y6cRWXB4z,2026-09-02,5,Ula'tek,3492,KILL,301.593,1029890.0,3.0,22.0,Soliloquy,P-ace0c6b4dcb42bd6,1,Priest,Discipline,Healer,311.0,7264772.0,7057580.0,24087.999,229.3,76.03,14119467.0,9199365.0,46816.295,300.485,37835055.0,29742265.0,125450.707,19920778.0,284.346,9943041.0,5614393.0,32968.408,123,24.47,0,0,0,1,229300.0,229.3,76.03,22
mYdNtv2y6cRWXB4z,2026-09-02,5,Ula'tek,3492,KILL,301.593,1029890.0,3.0,22.0,Spàdes,P-4b77dd2f26623c73,7,Warrior,Arms,DPS,300.0,40944569.0,0.0,135761.006,252.55,83.74,12273725.0,11070608.0,40696.319,300.482,4013585.0,0.0,13307.951,567147.0,290.389,4316401.0,0.0,14312.007,188,37.401,0,0,0,1,252550.0,252.55,83.74,22
mYdNtv2y6cRWXB4z,2026-09-02,5,Ula'tek,3492,KILL,301.593,1029890.0,3.0,22.0,Stellanoova,P-6168b2209e9e02a1,11,Monk,Brewmaster,Tank,302.0,14661430.0,14492815.0,48613.297,259.334,85.99,35505191.0,28872746.0,117725.514,300.487,17626763.0,13111032.0,58445.531,5896516.0,301.121,33755530.0,27340821.0,111924.116,199,39.59,0,0,1,1,259334.0,259.334,85.99,22
mYdNtv2y6cRWXB4z,2026-09-02,5,Ula'tek,3492,KILL,301.593,1029890.0,3.0,22.0,Sälazar,P-448597313370c1df,6,Mage,Arcane,DPS,310.0,31395958.0,29805324.0,104100.42,248.112,82.27,12733875.0,7253071.0,42222.051,300.486,4744931.0,212169.0,15732.895,0.0,300.486,4744931.0,212169.0,15732.895,133,26.46,0,0,0,1,248112.0,248.112,82.27,22
mYdNtv2y6cRWXB4z,2026-09-02,5,Ula'tek,3492,KILL,301.593,1029890.0,3.0,22.0,Ämon,P-26f181f915fe34c3,10,Druid,Balance,DPS,319.0,54391053.0,52729001.0,180345.873,259.555,86.06,12073209.0,11086468.0,40031.463,300.486,1008732.0,870045.0,3344.68,0.0,260.945,6250800.0,5595467.0,20725.945,185,36.805,0,0,0,1,259555.0,259.555,86.06,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Asharia,P-baca25d85259e955,16,DemonHunter,Devourer,DPS,312.0,23341576.0,0.0,88989.786,207.414,79.08,10806092.0,9822146.0,41198.239,214.105,5264477.0,5015422.0,20070.825,2189112.0,215.874,4877148.0,4628093.0,18594.133,81,18.529,1,0,0,1,207414.0,207.414,79.08,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Averlis,P-77b140a1e9d7fba2,8,Druid,Balance,DPS,301.0,20508381.0,18740207.0,78188.227,225.585,86.0,11400220.0,9934386.0,43463.352,213.132,2524346.0,2396013.0,9624.072,841695.0,212.724,1327561.0,1023858.0,5061.328,153,34.999,1,0,0,1,225585.0,225.585,86.0,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Boomchicky,P-df9f05cc370f53e8,19,Hunter,Survival,DPS,313.0,24071558.0,17869910.0,91772.844,222.496,84.83,13658460.0,11539995.0,52072.895,202.441,2801638.0,1931855.0,10681.248,1590172.0,212.768,5009267.0,3196130.0,19097.836,124,28.365,1,0,0,1,222496.0,222.496,84.83,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Chontosh,P-81cad9c290ac9716,2,Paladin,Holy,Healer,303.0,335807.0,0.0,1280.265,22.357,8.52,8111894.0,6795329.0,30926.606,137.225,33130972.0,29189958.0,126311.87,18886720.0,155.513,41347.0,0.0,157.635,94,21.503,1,0,1,1,22357.0,22.357,8.52,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Danzilla,P-8ee1779dcaa9232f,21,Hunter,BeastMastery,DPS,299.0,23519575.0,8984298.0,89668.408,225.922,86.13,11403240.0,10599048.0,43474.866,200.469,853086.0,0.0,3252.391,33385.0,211.121,5445286.0,4243518.0,20760.159,131,29.966,1,0,0,1,225922.0,225.922,86.13,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Decayed,P-584cf7139227dcac,18,DeathKnight,Blood,Tank,316.0,9916089.0,7743333.0,37805.101,249.57,95.15,20066146.0,15201786.0,76502.206,233.597,9456905.0,5615891.0,36054.462,6784861.0,259.121,17673603.0,13124094.0,67380.632,141,32.254,0,0,0,1,249570.0,249.57,95.15,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Geckofursona,P-ca3833033e7a5953,4,Evoker,Preservation,Healer,312.0,615063.0,0.0,2344.928,99.46,37.92,12333217.0,11174677.0,47020.405,210.433,53794052.0,47834936.0,205089.887,21613097.0,259.793,6635701.0,6094500.0,25298.618,120,27.45,2,0,1,1,99460.0,99.46,37.92,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Grapefantuh,P-a236f777802713be,5,Shaman,Elemental,DPS,315.0,33472315.0,24264464.0,127613.241,247.864,94.5,12312753.0,11346099.0,46942.385,219.72,1404132.0,1366066.0,5353.255,36246.0,41.665,3904401.0,3517856.0,14885.533,134,30.653,1,0,0,1,247864.0,247.864,94.5,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Greyseer,P-146fcdef511d70d4,17,Hunter,BeastMastery,DPS,307.0,23334627.0,6832611.0,88963.293,247.233,94.26,13176885.0,12226837.0,50236.89,237.863,2464687.0,2388536.0,9396.622,4220420.0,242.307,8175146.0,7514917.0,31167.754,120,27.45,1,0,0,1,247233.0,247.233,94.26,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Kainz,P-990700ee2fdd70bf,20,Warrior,Arms,DPS,308.0,8161302.0,0.0,31114.974,95.47,36.4,4638204.0,4503625.0,17683.158,84.647,1102080.0,0.0,4201.681,75467.0,84.593,1164999.0,0.0,4441.56,53,12.124,1,0,0,1,95470.0,95.47,36.4,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Littlejohn,P-fe200ff8c0c12962,9,DeathKnight,Frost,DPS,319.0,26520045.0,26159010.0,101107.703,240.629,91.74,12966458.0,8550802.0,49434.637,174.291,5369368.0,1927240.0,20470.722,1822518.0,250.309,5306044.0,1837811.0,20229.299,150,34.313,1,0,0,1,240629.0,240.629,91.74,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Lìllith,P-093da9358d901c39,12,Warlock,Demonology,DPS,311.0,30609208.0,10024944.0,116697.642,247.137,94.22,13442761.0,10146741.0,51250.542,251.905,3852413.0,1190281.0,14687.329,45581.0,255.859,5973422.0,4140110.0,22773.678,139,31.796,2,0,0,1,247137.0,247.137,94.22,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Maztajake,P-dc96b65209ad25d3,14,Druid,Balance,DPS,315.0,37433086.0,36808780.0,142713.685,260.232,99.21,11577321.0,10262917.0,44138.55,209.456,1203887.0,939845.0,4589.821,174234.0,30.841,1667683.0,939845.0,6358.043,180,41.175,2,0,0,1,260232.0,260.232,99.21,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Mets,P-0535c10c91d1eeda,22,Hunter,BeastMastery,DPS,314.0,40856946.0,18905182.0,155767.155,255.757,97.51,11815310.0,10858263.0,45045.883,211.443,71959.0,0.0,274.344,0.0,33.658,3371174.0,2364916.0,12852.605,179,40.946,2,0,0,1,255757.0,255.757,97.51,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Novachronos,P-d8e2e25f74d6a935,13,Mage,Arcane,DPS,312.0,30298328.0,29441485.0,115512.412,259.632,98.98,14736329.0,10935417.0,56182.272,252.616,3582222.0,1247363.0,13657.226,241108.0,255.89,7622525.0,4562277.0,29060.886,138,31.568,2,0,0,1,259632.0,259.632,98.98,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Shinier,P-fa0288594047c1a1,3,Paladin,Holy,Healer,316.0,1224407.0,0.0,4668.053,117.514,44.8,11658420.0,10030315.0,44447.74,208.622,73157804.0,68351347.0,278914.215,40397315.0,254.273,7733377.0,9799330.0,29483.509,179,40.946,1,0,2,1,117514.0,117.514,44.8,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Sinfxl,P-59860c89738c2525,110,Mage,Arcane,DPS,296.0,20378406.0,20000930.0,77692.697,214.294,81.7,11219121.0,8371232.0,42772.912,212.113,1885458.0,41482.0,7188.311,41344.0,199.634,2132533.0,35556.0,8130.285,138,31.568,1,0,0,1,214294.0,214.294,81.7,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Soliloquy,P-ace0c6b4dcb42bd6,1,Priest,Discipline,Healer,311.0,5547471.0,5358604.0,21149.74,230.996,88.07,10711100.0,7623583.0,40836.082,184.475,34573585.0,29203028.0,131811.834,13414416.0,211.525,6967701.0,4462549.0,26564.368,121,27.679,1,0,0,1,230996.0,230.996,88.07,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Spàdes,P-4b77dd2f26623c73,7,Warrior,Arms,DPS,300.0,22909579.0,0.0,87342.797,222.75,84.92,12319880.0,11135766.0,46969.557,201.475,2711607.0,0.0,10338.005,403851.0,213.367,2980236.0,0.0,11362.153,145,33.169,1,0,0,1,222750.0,222.75,84.92,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Stellanoova,P-6168b2209e9e02a1,11,Monk,Brewmaster,Tank,302.0,8105400.0,7993153.0,30901.847,235.758,89.88,22515853.0,18381147.0,85841.716,216.767,8872701.0,6706260.0,33827.183,2461475.0,247.229,19187942.0,15883286.0,73154.052,144,32.94,2,0,0,1,235758.0,235.758,89.88,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Sälazar,P-448597313370c1df,6,Mage,Arcane,DPS,310.0,25561774.0,24474731.0,97454.294,255.301,97.33,12674885.0,7685363.0,48323.014,252.614,3983687.0,221294.0,15187.811,2964.0,252.613,6783055.0,2185256.0,25860.405,134,30.653,1,0,0,1,255301.0,255.301,97.33,22
mYdNtv2y6cRWXB4z,2026-09-02,7,Nek'zali the Soulcoiler,3470,WIPE,262.295,2519913.0,4.0,22.0,Ämon,P-26f181f915fe34c3,10,Druid,Balance,DPS,319.0,38938577.0,37085686.0,148453.371,261.765,99.8,12500389.0,11108450.0,47657.748,211.446,2305176.0,1997256.0,8788.486,152661.0,228.576,4711827.0,3939436.0,17963.846,179,40.946,2,0,0,1,261765.0,261.765,99.8,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Asharia,P-baca25d85259e955,16,DemonHunter,Devourer,DPS,312.0,29934305.0,0.0,92796.243,285.648,88.55,14072155.0,12880945.0,43623.633,294.055,6421500.0,6105091.0,19906.628,3023313.0,295.494,6265052.0,5706534.0,19421.64,91,16.926,1,0,0,2,285648.0,285.648,88.55,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Averlis,P-77b140a1e9d7fba2,8,Druid,Balance,DPS,301.0,27007493.0,25632223.0,83723.136,321.356,99.62,20437106.0,19037181.0,63354.959,296.283,2665988.0,2538798.0,8264.554,861700.0,272.102,10963960.0,9501518.0,33988.239,208,38.688,1,0,0,2,321356.0,321.356,99.62,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Boomchicky,P-df9f05cc370f53e8,19,Hunter,Survival,DPS,313.0,31774177.0,24716680.0,98499.84,319.908,99.17,21363057.0,18426913.0,66225.404,313.281,4612823.0,2976552.0,14299.736,1342431.0,309.259,8470359.0,5980228.0,26258.084,180,33.48,1,0,0,2,319908.0,319.908,99.17,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Chontosh,P-81cad9c290ac9716,2,Paladin,Holy,Healer,303.0,185482.0,0.0,574.994,30.188,9.36,12208356.0,10428309.0,37845.862,184.45,51173479.0,47463883.0,158637.61,25486136.0,228.812,60454.0,0.0,187.407,126,23.436,1,0,3,2,30188.0,30.188,9.36,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Danzilla,P-8ee1779dcaa9232f,21,Hunter,BeastMastery,DPS,299.0,35555232.0,13628397.0,110221.098,307.62,95.36,21167042.0,19686189.0,65617.758,307.956,2688649.0,0.0,8334.803,2036546.0,318.588,8812885.0,6688997.0,27319.913,182,33.852,1,0,0,2,307620.0,307.62,95.36,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Decayed,P-584cf7139227dcac,18,DeathKnight,Blood,Tank,316.0,8613267.0,7143422.0,26701.098,321.274,99.59,32978409.0,20902979.0,102232.955,295.409,15480560.0,8107986.0,47989.683,5408683.0,295.454,28630654.0,19844639.0,88754.93,146,27.156,1,0,0,2,321274.0,321.274,99.59,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Geckofursona,P-ca3833033e7a5953,4,Evoker,Preservation,Healer,312.0,352639.0,0.0,1093.18,60.302,18.69,16909251.0,15583028.0,52418.62,305.215,69072940.0,61457994.0,214125.878,25331883.0,321.736,9362778.0,8579188.0,29024.58,164,30.504,1,0,2,2,60302.0,60.302,18.69,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Grapefantuh,P-a236f777802713be,5,Shaman,Elemental,DPS,315.0,34677000.0,26403281.0,107498.582,321.246,99.59,17540481.0,16438689.0,54375.431,292.607,2012576.0,1974519.0,6238.979,2.0,65.657,5604973.0,4947658.0,17375.397,148,27.528,1,0,0,2,321246.0,321.246,99.59,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Greyseer,P-146fcdef511d70d4,17,Hunter,BeastMastery,DPS,307.0,28413964.0,8585905.0,88083.192,309.808,96.04,15812270.0,14372442.0,49017.983,302.747,2446424.0,2332212.0,7583.906,4215489.0,312.119,1961867.0,1359406.0,6081.781,143,26.598,1,0,0,2,309808.0,309.808,96.04,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Kainz,P-990700ee2fdd70bf,20,Warrior,Arms,DPS,308.0,13837167.0,0.0,42895.171,210.971,65.4,10688844.0,9961489.0,33135.38,190.349,2343101.0,0.0,7263.605,129152.0,190.057,2365100.0,0.0,7331.802,101,18.786,1,0,0,2,210971.0,210.971,65.4,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Littlejohn,P-fe200ff8c0c12962,9,DeathKnight,Frost,DPS,319.0,28913232.0,28419794.0,89630.921,307.097,95.2,18794333.0,12923564.0,58262.368,286.488,7108537.0,2263800.0,22036.44,1674687.0,296.554,7288557.0,2146009.0,22594.502,173,32.178,1,0,0,2,307097.0,307.097,95.2,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Lìllith,P-093da9358d901c39,12,Warlock,Demonology,DPS,311.0,23025941.0,6980199.0,71380.339,209.836,65.05,11539955.0,7995611.0,35773.821,209.013,3683954.0,938423.0,11420.245,167896.0,209.012,2498907.0,621253.0,7746.603,108,20.088,1,0,0,2,209836.0,209.836,65.05,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Maztajake,P-dc96b65209ad25d3,14,Druid,Balance,DPS,315.0,41194639.0,39607019.0,127703.24,320.932,99.49,19184362.0,17453518.0,59471.457,301.084,1106204.0,839954.0,3429.229,0.0,48.731,7782116.0,6442345.0,24124.533,198,36.828,1,0,0,2,320932.0,320.932,99.49,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Mets,P-0535c10c91d1eeda,22,Hunter,BeastMastery,DPS,314.0,46396446.0,22359718.0,143828.824,321.134,99.55,19889409.0,18858337.0,61657.1,304.561,1998380.0,0.0,6194.971,1920642.0,71.91,5703643.0,3668246.0,17681.274,213,39.618,1,0,0,2,321134.0,321.134,99.55,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Novachronos,P-d8e2e25f74d6a935,13,Mage,Arcane,DPS,312.0,35200757.0,34217558.0,109122.227,312.004,96.72,21800041.0,15430946.0,67580.053,305.247,5928622.0,945699.0,18378.708,225011.0,305.246,5715283.0,732360.0,17717.358,160,29.76,1,0,0,2,312004.0,312.004,96.72,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Shinier,P-fa0288594047c1a1,3,Paladin,Holy,Healer,316.0,1553892.0,0.0,4817.06,199.371,61.8,16106294.0,14437063.0,49929.456,285.809,97415688.0,93159388.0,301988.301,38993119.0,317.654,8244418.0,10959784.0,25557.668,208,38.688,1,0,5,2,199371.0,199.371,61.8,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Sinfxl,P-59860c89738c2525,110,Mage,Arcane,DPS,296.0,28204527.0,27406195.0,87433.938,297.517,92.23,18816220.0,14356932.0,58330.218,296.014,3453624.0,49114.0,10706.223,0.0,296.142,5564379.0,2042755.0,17249.556,182,33.852,1,0,0,2,297517.0,297.517,92.23,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Soliloquy,P-ace0c6b4dcb42bd6,1,Priest,Discipline,Healer,311.0,6687900.0,6430656.0,20732.467,320.394,99.32,15714738.0,11665613.0,48715.634,283.431,45208131.0,37651001.0,140145.052,14606290.0,313.725,10030958.0,6666165.0,31095.936,146,27.156,1,0,4,2,320394.0,320.394,99.32,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Spàdes,P-4b77dd2f26623c73,7,Warrior,Arms,DPS,300.0,22618144.0,0.0,70116.169,265.197,82.21,15460911.0,14345946.0,47928.771,271.987,2382559.0,0.0,7385.925,119274.0,270.193,9304460.0,6484611.0,28843.794,158,29.388,1,0,0,2,265197.0,265.197,82.21,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Stellanoova,P-6168b2209e9e02a1,11,Monk,Brewmaster,Tank,302.0,10889069.0,10774737.0,33756.077,305.076,94.57,29023335.0,23454798.0,89972.24,304.647,13277828.0,9660755.0,41161.222,3626196.0,311.915,19706379.0,15047917.0,61089.708,190,35.34,2,0,0,2,305076.0,305.076,94.57,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Sälazar,P-448597313370c1df,6,Mage,Arcane,DPS,310.0,31002893.0,29915104.0,96108.863,305.252,94.63,21087022.0,14535872.0,65369.696,293.598,5238622.0,163048.0,16239.71,74778.0,277.289,5253702.0,150717.0,16286.458,155,28.83,1,0,0,2,305252.0,305.252,94.63,22
mYdNtv2y6cRWXB4z,2026-09-02,9,Nek'zali the Soulcoiler,3470,WIPE,322.581,3104864.0,4.0,22.0,Ämon,P-26f181f915fe34c3,10,Druid,Balance,DPS,319.0,40085002.0,38816361.0,124263.37,316.699,98.18,16821769.0,15138959.0,52147.427,288.412,2972714.0,2416931.0,9215.403,611251.0,286.681,6819541.0,5675747.0,21140.554,204,37.944,1,0,0,2,316699.0,316.699,98.18,22
mYdNtv2y6cRWXB4z,2026-09-02,10,Nek'zali the Soulcoiler,3470,WIPE,261.198,3781415.0,4.0,22.0,Asharia,P-baca25d85259e955,16,DemonHunter,Devourer,DPS,312.0,22776563.0,0.0,87200.373,224.611,85.99,13387347.0,12274642.0,51253.635,239.249,5497423.0,5070569.0,21046.957,2459577.0,241.77,5642280.0,4812753.0,21601.544,78,17.917,1,0,0,3,224611.0,224.611,85.99,22
mYdNtv2y6cRWXB4z,2026-09-02,10,Nek'zali the Soulcoiler,3470,WIPE,261.198,3781415.0,4.0,22.0,Averlis,P-77b140a1e9d7fba2,8,Druid,Balance,DPS,301.0,20572581.0,20022822.0,78762.399,259.506,99.35,11742706.0,10432447.0,44957.105,239.245,2910710.0,2664735.0,11143.692,968094.0,207.511,3969224.0,3509573.0,15196.227,152,34.916,1,0,0,3,259506.0,259.506,99.35,22
mYdNtv2y6cRWXB4z,2026-09-02,10,Nek'zali the Soulcoiler,3470,WIPE,261.198,3781415.0,4.0,22.0,Boomchicky,P-df9f05cc370f53e8,19,Hunter,Survival,DPS,313.0,23038721.0,17640566.0,88204.048,247.914,94.91,13219630.0,11224205.0,50611.528,239.54,3898136.0,2663939.0,14924.065,1223962.0,238.959,5272383.0,3815326.0,20185.388,127,29.173,1,0,0,3,247914.0,247.914,94.91,22
mYdNtv2y6cRWXB4z,2026-09-02,10,Nek'zali the Soulcoiler,3470,WIPE,261.198,3781415.0,4.0,22.0,Chontosh,P-81cad9c290ac9716,2,Paladin,Holy,Healer,303.0,258635.0,0.0,990.188,41.643,15.94,12633176.0,11336276.0,48366.282,239.681,52079167.0,46927317.0,199385.78,24246402.0,242.155,5640825.0,6847887.0,21595.973,147,33.767,1,0,6,3,41643.0,41.643,15.94,22
mYdNtv2y6cRWXB4z,2026-09-02,10,Nek'zali the Soulcoiler,3470,WIPE,261.198,3781415.0,4.0,22.0,Danzilla,P-8ee1779dcaa9232f,21,Hunter,BeastMastery,DPS,299.0,11870307.0,4665105.0,45445.627,117.901,45.14,6449118.0,5873212.0,24690.534,104.136,796862.0,0.0,3050.797,926884.0,103.081,422862.0,0.0,1618.933,63,14.472,1,0,0,3,117901.0,117.901,45.14,22
mYdNtv2y6cRWXB4z,2026-09-02,10,Nek'zali the Soulcoiler,3470,WIPE,261.198,3781415.0,4.0,22.0,Decayed,P-584cf7139227dcac,18,DeathKnight,Blood,Tank,316.0,12068488.0,9645022.0,46204.366,260.647,99.79,25641712.0,17723598.0,98169.634,257.196,13264031.0,8105831.0,50781.518,6486648.0,247.217,17540938.0,11099820.0,67155.713,153,35.146,0,0,0,3,260647.0,260.647,99.79,22
mYdNtv2y6cRWXB4z,2026-09-02,10,Nek'zali the Soulcoiler,3470,WIPE,261.198,3781415.0,4.0,22.0,Geckofursona,P-ca3833033e7a5953,4,Evoker,Preservation,Healer,312.0,109602.0,0.0,419.613,10.868,4.16,9192185.0,8584249.0,35192.402,144.674,38954167.0,34233770.0,149136.544,16188244.0,206.349,4809182.0,4486696.0,18412.017,96,22.052,2,0,2,3,10868.0,10.868,4.16,22
mYdNtv2y6cRWXB4z,2026-09-02,10,Nek'zali the Soulcoiler,3470,WIPE,261.198,3781415.0,4.0,22.0,Grapefantuh,P-a236f777802713be,5,Shaman,Elemental,DPS,315.0,25647169.0,18484839.0,98190.526,228.533,87.49,13044139.0,11922361.0,49939.659,240.239,1819473.0,0.0,6965.876,0.0,43.963,4747549.0,2554478.0,18176.054,114,26.187,1,0,0,3,228533.0,228.533,87.49,22
mYdNtv2y6cRWXB4z,2026-09-02,10,Nek'zali the Soulcoiler,3470,WIPE,261.198,3781415.0,4.0,22.0,Greyseer,P-146fcdef511d70d4,17,Hunter,BeastMastery,DPS,307.0,20075383.0,6363571.0,76858.87,226.009,86.53,13128107.0,12249620.0,50261.131,239.433,1279051.0,1164814.0,4896.864,921898.0,217.941,8314010.0,7483157.0,31830.297,112,25.728,1,0,0,3,226009.0,226.009,86.53,22
mYdNtv2y6cRWXB4z,2026-09-02,10,Nek'zali the Soulcoiler,3470,WIPE,261.198,3781415.0,4.0,22.0,Kainz,P-990700ee2fdd70bf,20,Warrior,Arms,DPS,308.0,19113534.0,0.0,73176.418,257.691,98.66,13569817.0,12562942.0,51952.224,239.78,3499431.0,0.0,13397.618,240068.0,226.997,7770154.0,3915870.0,29748.137,129,29.633,1,0,0,3,257691.0,257.691,98.66,22
mYdNtv2y6cRWXB4z,2026-09-02,10,Nek'zali the Soulcoiler,3470,WIPE,261.198,3781415.0,4.0,22.0,Littlejohn,P-fe200ff8c0c12962,9,DeathKnight,Frost,DPS,319.0,24183304.0,23761777.0,92586.099,245.225,93.88,11647934.0,8243110.0,44594.269,226.875,3733341.0,1204663.0,14293.145,1190927.0,239.877,3601024.0,1072346.0,13786.568,154,35.375,1,0,0,3,245225.0,245.225,93.88,22
mYdNtv2y6cRWXB4z,2026-09-02,10,Nek'zali the Soulcoiler,3470,WIPE,261.198,3781415.0,4.0,22.0,Lìllith,P-093da9358d901c39,12,Warlock,Demonology,DPS,311.0,26206693.0,9058933.0,100332.671,246.195,94.26,14135327.0,9848225.0,54117.287,239.428,5172324.0,2146400.0,19802.311,56612.0,239.154,6598683.0,3622224.0,25263.145,127,29.173,1,0,0,3,246195.0,246.195,94.26,22
